ACSSF,2011e5,mo,000,0064,0010223,2738,1591,127,52,82,3,100,26,85,53,161,0,197,27,231,137,33,0,51,41,91,94,1147,6,96,94,87,35,29,132,64,114,17,89,150,40,12,46,97,24,0,15,0,25158,28232,20669,86037400,58119000,39273100,18845900,27918400,22527300,5391100,27716,18472,28653,22436,46058,53036,29180,19444,29279,29896,12333,61848,21831,15313,27619,19950,46154,17109,4944,2738,833,0,833,0,0,54,0,0,22,24,17,61,0,131,20,202,94,13,0,51,41,31,72,1905,1147,758,127,52,28,3,100,4,61,36,100,0,66,7,29,43,20,0,0,0,60,22,2206,666,0,666,0,0,16,0,0,0,40,50,100,0,81,145,40,12,46,97,24,0,15,0,1540,1059,481,6,96,78,87,35,29,92,14,14,17,8,5,0,0,0,0,0,0,0,0
ACSSF,2011e5,mo,000,0064,0010224,3337,1796,169,48,50,60,136,60,21,83,141,67,138,285,79,112,10,128,77,11,53,68,1541,63,98,84,76,99,167,163,86,126,66,118,115,46,89,41,46,13,11,23,11,21924,27250,18096,95833700,60236900,51316000,8920900,35596800,28352700,7244200,24577,18304,23147,28080,41366,37813,30327,22105,25541,42976,56678,53500,20335,17167,15823,21975,33125,9464,5059,2451,1230,0,1230,0,0,23,14,18,40,6,44,131,60,112,267,79,110,10,128,74,11,53,50,1221,655,566,169,48,27,46,118,20,15,39,10,7,26,18,0,2,0,0,3,0,0,18,2608,962,0,962,0,20,14,3,15,98,103,86,122,47,118,110,46,35,41,46,13,11,23,11,1646,1067,579,63,78,70,73,84,69,60,0,4,19,0,5,0,54,0,0,0,0,0,0
ACSSF,2011e5,mo,000,0064,0010225,3259,1708,30,67,46,118,73,57,35,31,80,148,202,212,137,99,92,0,45,10,146,80,1551,217,116,60,130,84,42,101,26,76,73,209,69,124,70,18,71,53,0,12,0,25207,28472,19952,103796900,70384600,62853200,7531400,33412200,25380800,8031400,27507,24075,24174,34577,29565,43083,31122,25034,30673,37750,85313,43250,23625,9778,20697,24479,28152,42344,4732,2218,1237,0,1237,0,0,12,0,0,39,17,31,80,137,147,212,137,99,61,0,45,10,130,80,981,510,471,30,67,34,118,73,18,18,0,0,11,55,0,0,0,31,0,0,0,16,0,2514,849,0,849,0,0,0,37,22,20,101,26,67,73,172,69,88,54,18,60,30,0,12,0,1665,963,702,217,116,60,93,62,22,0,0,9,0,37,0,36,16,0,11,23,0,0,0
ACSSF,2011e5,mo,000,0064,0010226,2178,1173,173,63,47,12,36,40,109,25,46,38,115,111,133,70,47,20,21,2,11,54,1005,133,118,3,119,41,99,34,50,24,6,73,158,3,45,4,22,18,0,50,5,19567,24836,14735,54074500,31932300,28156500,3775800,22142200,16229000,5913200,26896,12620,21719,36360,36458,.,29893,14600,28188,41544,37153,.,18203,4375,10952,32587,31364,.,2995,1533,766,0,766,0,0,18,4,6,31,99,23,25,38,105,65,133,67,44,20,21,2,11,54,767,360,407,173,63,29,8,30,9,10,2,21,0,10,46,0,3,3,0,0,0,0,0,1462,422,0,422,0,0,0,0,7,13,10,47,21,6,73,115,3,45,4,5,18,0,50,5,1040,457,583,133,118,3,119,34,86,24,3,3,0,0,43,0,0,0,17,0,0,0,0
ACSSF,2011e5,mo,000,0064,0010227,1618,829,71,9,34,17,25,29,47,48,57,75,110,129,11,51,37,35,23,5,12,4,789,76,54,39,37,50,38,29,62,116,88,74,60,42,15,0,3,0,6,0,0,22081,25099,20205,37179200,22406400,15818000,6588300,14772900,12353200,2419700,23336,21970,20934,27566,31500,38125,27401,24769,21017,33043,31417,29375,20754,14464,20844,22267,31750,40625,2615,1282,456,0,456,0,0,8,0,0,20,8,44,35,21,66,109,11,33,27,35,18,5,12,4,826,453,373,71,9,26,17,25,9,39,4,22,54,44,20,0,18,10,0,5,0,0,0,1333,511,0,511,5,3,0,16,17,18,19,53,109,84,74,54,42,9,0,2,0,6,0,0,822,544,278,71,51,39,21,33,20,10,9,7,4,0,6,0,6,0,1,0,0,0,0
ACSSF,2011e5,mo,000,0064,0010228,3038,1524,95,19,57,76,0,77,76,35,111,110,181,148,56,81,91,60,74,53,39,85,1514,44,81,22,100,121,214,218,65,68,38,28,142,69,149,28,42,0,48,0,37,23176,27190,17007,94262400,55631200,46127500,9503700,38631200,28726200,9904900,25636,12806,24576,26786,41667,36369,30290,9403,26339,47159,49479,24359,18788,13389,20000,17194,40479,37596,4663,2069,1064,0,1064,0,0,15,32,0,63,76,35,90,39,96,112,56,81,91,60,47,53,39,79,1005,545,460,95,19,42,44,0,14,0,0,21,71,85,36,0,0,0,0,27,0,0,6,2594,959,0,959,0,0,0,0,56,126,163,65,68,38,28,142,48,89,28,42,0,48,0,18,1635,1080,555,44,81,22,100,65,88,55,0,0,0,0,0,21,60,0,0,0,0,0,19
ACSSF,2011e5,mo,000,0064,0010229,1021,576,10,47,19,73,13,6,19,19,50,44,21,73,9,15,2,40,40,14,45,17,445,25,19,39,32,6,10,51,54,36,11,66,13,9,37,0,13,12,0,0,12,21991,24318,19375,30648900,19742700,15137000,4605700,10906300,9279800,1626500,22340,25938,21000,27036,23698,19479,25000,31645,21223,33487,24375,.,19375,12917,20699,25250,18523,19479,2565,1224,307,0,307,0,3,0,0,0,0,16,1,49,3,19,55,9,12,2,40,31,14,39,14,917,648,269,10,44,19,73,13,6,3,18,1,41,2,18,0,3,0,0,9,0,6,3,1341,267,0,267,0,0,0,0,0,6,0,54,36,11,64,13,9,37,0,13,12,0,0,12,1074,896,178,25,19,39,32,6,4,51,0,0,0,2,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,mo,000,0064,0010230,1451,785,20,27,29,22,32,38,21,57,53,50,82,66,70,84,30,25,26,7,18,28,666,69,27,19,56,28,27,68,33,62,23,81,77,9,29,0,22,22,0,10,4,23784,26942,20242,42169600,27440900,23488400,3952500,14728700,11768000,2960700,26145,23750,24286,26134,32019,50625,30877,26944,30142,34583,35163,42500,21597,9659,20179,23281,31250,50833,2417,1167,579,0,579,0,3,0,4,8,28,18,41,43,34,82,64,70,84,9,25,22,7,9,28,588,382,206,20,24,29,18,24,10,3,16,10,16,0,2,0,0,21,0,4,0,9,0,1250,410,0,410,11,0,0,12,2,13,52,33,54,23,62,62,7,23,0,20,22,0,10,4,840,584,256,58,27,19,44,26,14,16,0,8,0,19,15,2,6,0,2,0,0,0,0
ACSSF,2011e5,mo,000,0064,0010231,2109,1145,29,21,44,33,81,19,54,33,80,45,141,123,92,55,39,52,67,33,60,44,964,148,79,56,51,83,63,33,32,56,22,37,60,57,86,18,20,22,4,37,0,24720,29724,15152,64465100,42851300,34395300,8456000,21613800,18302000,3311800,27292,12083,24408,31402,33281,61176,30962,20625,28235,35294,39688,38750,20185,8214,16000,21154,32083,62059,3131,1562,827,0,827,0,6,0,21,41,9,33,27,41,34,123,111,88,41,32,52,67,33,34,34,735,417,318,29,15,44,12,40,10,21,6,39,11,18,12,4,14,7,0,0,0,26,10,1569,527,0,527,0,16,13,0,9,45,21,32,50,18,37,59,48,78,18,20,22,4,37,0,1042,605,437,148,63,43,51,74,18,12,0,6,4,0,1,9,8,0,0,0,0,0,0
ACSSF,2011e5,mo,000,0064,0010232,2564,1372,68,91,66,33,42,42,193,45,29,18,97,168,103,132,27,16,27,70,42,63,1192,156,65,33,81,76,74,85,136,28,45,170,51,74,23,8,10,18,32,27,0,19945,27738,17978,73204900,47842100,40758400,7083700,25362800,21146200,4216600,26382,10294,21847,29583,33750,40357,31517,7039,31458,31525,54063,41964,19531,10809,18197,20750,29784,38750,4041,1958,901,0,901,0,20,17,0,24,22,111,26,26,0,85,126,96,115,27,16,15,70,42,63,1057,586,471,68,71,49,33,18,20,82,19,3,18,12,42,7,17,0,0,12,0,0,0,2083,676,0,676,0,0,0,11,0,16,85,109,28,34,150,51,74,23,8,10,18,32,27,0,1407,891,516,156,65,33,70,76,58,0,27,0,11,20,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,mo,000,0064,0010233,2751,1572,211,72,49,50,34,12,106,31,62,94,120,35,120,105,65,74,72,99,107,54,1179,215,99,54,26,46,57,56,27,33,58,160,92,19,106,29,11,39,0,52,0,24729,28090,20720,80841100,54091100,42502400,11588600,26750000,21094300,5655700,27045,20785,26382,31406,42143,41875,34722,21279,29545,42378,62500,19167,24461,5625,21823,16806,27434,42014,3918,1968,893,0,893,0,3,0,0,21,0,48,13,26,81,111,31,110,78,24,74,42,93,84,54,1075,396,679,211,69,49,50,13,12,58,18,36,13,9,4,10,27,41,0,30,6,23,0,1950,593,0,593,24,0,0,3,9,20,42,4,28,49,87,75,19,106,29,11,35,0,52,0,1357,771,586,191,99,54,23,37,37,14,23,5,9,73,17,0,0,0,0,4,0,0,0
ACSSF,2011e5,mo,000,0064,0010234,2239,1244,157,81,38,43,40,41,21,52,53,29,75,32,56,39,61,116,105,103,90,12,995,72,54,42,47,67,71,65,80,37,33,74,69,31,67,12,38,60,22,39,15,24859,29167,19984,71607700,43777300,36384400,7392900,27830400,23145000,4685400,29258,22500,26081,30536,42188,52823,40313,27125,39313,41250,45690,51188,23083,12313,18028,29063,29408,53843,3412,1727,797,0,797,23,3,8,19,9,33,16,35,43,26,54,22,53,35,56,107,87,84,72,12,930,483,447,134,78,30,24,31,8,5,17,10,3,21,10,3,4,5,9,18,19,18,0,1685,600,0,600,3,3,7,19,21,15,32,44,30,23,69,66,31,59,12,38,52,22,39,15,1085,690,395,69,51,35,28,46,56,33,36,7,10,5,3,0,8,0,0,8,0,0,0
ACSSF,2011e5,mo,000,0064,0010235,2100,934,26,47,62,57,75,11,22,38,14,102,99,55,32,76,26,55,38,52,39,8,1166,99,133,82,41,43,75,126,18,155,71,120,16,41,49,32,24,41,0,0,0,21405,25451,17183,51707300,28809400,25827300,2982100,22897900,16984400,5913500,23548,23125,22658,22242,49896,42063,30029,25968,27212,31985,71528,76094,20871,20795,15109,21658,.,41188,3697,1616,641,0,641,0,0,0,0,6,11,22,38,14,88,99,55,32,58,26,55,38,52,39,8,975,682,293,26,47,62,57,69,0,0,0,0,14,0,0,0,18,0,0,0,0,0,0,2081,619,0,619,0,0,16,0,9,38,90,8,108,71,110,16,41,29,32,24,27,0,0,0,1462,915,547,99,133,66,41,34,37,36,10,47,0,10,0,0,20,0,0,14,0,0,0
